1,13.80723,0.7003872
2,11.77107,1.019976
3,47.94839,2.001595
4,15.17496,0.6177891
5,23.78043,1.333389
6,27.27069,0.9196865
7,24.17869,0.8200962
8,22.26595,0.9242891
9,23.87292,0.9818394
10,29.25865,1.004168
11,19.12845,1.052293
12,19.66274,0.8954059
13,21.18238,0.6830025
14,24.01437,1.070091
15,26.20609,0.8389086
16,25.96764,1.08033
17,23.54596,0.6740963
18,20.09097,0.5860587
19,14.43697,0.9217986
20,25.24614,1.029044
21,28.06036,1.042029
22,32.10245,0.8036336
23,25.28846,0.6020754
24,14.71551,0.6313847
25,20.22367,0.7542158
26,26.71535,1.11215
27,26.16879,0.778577
28,19.58554,0.4745838
29,24.88775,1.266824
30,28.28092,1.072856
31,28.92507,0.6884127
32,22.6809,0.7325076
33,18.95705,0.7739078
34,19.90579,0.8362887
35,26.69216,0.5436077
36,30.77868,1.051526
37,23.17731,0.6380433
38,32.98652,0.861344
39,22.85074,1.918972
40,31.86985,1.087662
41,30.32397,0.8483098
42,30.54608,0.7092357
43,29.55624,0.9649779
44,18.90231,0.7914627
45,31.95761,1.144787
46,40.68557,0.8759648
47,32.42316,0.8817644
48,37.18338,1.029752
49,26.16053,1.170035
50,21.76926,0.5974209
51,25.94136,0.9768263
52,31.99459,0.8130894
53,27.41311,0.9451914
54,23.96684,1.146082
55,16.37775,0.5780494
56,28.9048,0.829584
57,13.87929,1.440153
58,32.22979,0.9456866
59,28.9946,0.7528919
