1,1.116722,0.8621517
2,2.314156,0.6716053
3,2.655794,0.468718
4,2.341347,0.6454272
5,3.660558,0.9109095
6,3.41023,0.653681
7,2.458281,0.3905174
8,11.93576,1.324126
9,4.032588,0.7548048
10,3.62619,0.8076708
11,2.571792,0.6219082
12,3.799404,0.8804018
13,3.024994,0.5034818
14,5.066767,0.62552
15,2.270657,0.3709484
16,6.124713,1.06003
17,4.037956,0.6076186
18,5.250795,0.5690807
19,3.830806,0.5467117
20,6.92547,0.353933
21,6.735721,0.4044613
22,10.74183,1.151104
23,7.145426,0.6592767
24,5.808866,0.4496116
25,4.465843,0.2720446
26,6.508344,0.737525
27,8.386413,0.2906018
28,4.626327,0.3280938
29,7.163377,0.3535606
30,4.820428,0.3032451
31,11.1233,0.6281636
32,9.145556,0.3222549
33,13.55003,0.939988
34,14.75125,1.132297
35,4.42648,0.4819198
36,8.106396,0.6637722
37,4.450337,0.2183925
38,11.41976,0.364318
39,6.291517,0.1623189
40,5.97015,0.2614793
41,5.294789,0.1698176
42,11.58532,0.7578962
43,6.385811,0.7302174
44,5.418533,0.3599636
45,11.06943,0.5767831
46,9.683792,0.7834612
47,8.80495,1.519964
48,8.932869,0.2914634
49,3.300084,0.1698379
50,6.531703,0.943688
51,4.349885,0.7124859
52,9.306348,0.566079
53,4.996577,0.3354468
54,8.922941,0.7023175
55,15.04142,1.369245
56,8.149534,0.5044684
57,6.223927,0.1863912
58,8.539215,0.4101451
59,5.820854,0.4157719
60,20.53723,1.938406
61,8.623664,0.4630458
62,6.743731,0.3970682
63,7.91163,0.4828905
64,7.767241,0.3497426
65,7.452776,0.4822961
66,6.143249,0.2238848
67,7.189704,0.4155254
68,10.57987,0.808574
69,11.44991,2.019635
70,20.47571,2.019896
71,17.82541,1.153046
72,7.921259,0.4936778
73,4.539049,0.2719184
74,8.748855,0.7643051
75,6.896172,0.4223923
76,6.272103,0.341258
77,10.22885,0.8773448
78,3.07241,0.2282069
79,11.09382,0.7562016
80,9.170637,0.5561868
81,13.51609,0.8970538
82,10.51282,0.5295492
83,10.25582,0.4394885
84,9.401043,0.5466478
85,13.85175,0.3886543
86,11.0512,0.3890513
87,11.96722,0.8736322
88,10.21692,1.005412
89,9.086668,0.4664764
90,7.071069,0.3854493
91,8.862526,0.3156095
92,11.85849,0.7241514
93,12.21656,0.7201428
94,11.11452,0.5950896
95,11.06343,0.6460066
96,19.67689,2.395219
97,8.3599,0.3965594
98,6.321385,0.3603941
99,6.74024,0.3872347
100,9.994572,0.7064911
101,5.508992,0.452851
102,5.306576,0.4958025
103,6.379942,0.3465621
104,6.950733,0.3377822
105,5.020555,0.1980411
