1,4.718148,1.213874
2,8.298719,1.713683
3,1.23007,0.544407
4,1.310191,0.3174996
5,2.860439,1.425537
6,0.4498363,0.140218
7,1.084391,0.1820837
8,2.190609,0.2848279
9,1.370082,0.2527295
10,1.066679,0.2131894
11,1.761161,0.1169214
12,1.531543,0.2715236
13,5.882556,0.4117632
14,2.20632,0.1048449
15,2.018801,0.1681034
16,0.952602,0.1039599
17,3.277193,0.3451864
18,1.856089,0.2282179
19,1.580623,0.2262159
20,1.264709,0.1202253
21,1.597795,0.1418183
22,2.348404,0.247598
23,1.253488,0.09283573
24,1.936583,0.05452843
25,2.862674,0.2339051
26,1.742062,0.1376307
27,2.031633,0.1670223
28,0.4966463,0.04874365
29,0.8538083,0.09740236
30,1.097091,0.1455994
31,2.037296,0.1102032
32,1.747162,0.08815108
33,2.241814,0.192043
34,4.744563,0.4537418
35,1.573935,0.0978148
36,2.411598,0.251122
37,1.313387,0.141222
38,3.39614,0.212028
39,1.560087,0.1020422
40,2.053128,0.1251684
41,3.421267,0.1305145
42,3.800639,0.2416778
43,4.646901,0.15374
44,8.330331,0.4887299
45,8.951626,0.5598633
46,8.842719,0.5208974
47,7.280636,0.2271039
48,7.336999,0.2327884
49,2.645673,0.1312545
50,8.491406,0.4838891
51,7.435047,0.1393961
52,3.977941,0.191329
53,4.294576,0.1679661
54,3.595932,0.1171308
55,3.077602,0.1403907
56,9.333154,0.3097135
57,4.032912,0.1542427
58,6.008733,0.1762933
59,3.826996,0.1645319
60,2.960974,0.1467388
61,7.657167,0.4586617
62,7.728691,0.4612899
63,6.56012,0.2810616
64,3.893522,0.1507438
65,6.215804,0.3089814
66,5.133853,0.1840618
67,6.726301,0.3441504
68,4.603701,0.2003707
69,5.226069,0.135457
70,4.559022,0.2160944
71,4.74836,0.1567035
72,6.303866,0.3025576
73,3.727877,0.1444918
74,4.531088,0.2258986
75,4.732554,0.1450713
76,3.28658,0.1527852
77,2.804405,0.1344991
78,4.917188,0.09771086
79,8.734169,0.3078752
80,6.24567,0.2622626
81,2.16521,0.09095912
82,3.266683,0.1244544
83,7.271226,0.2916316
84,5.480877,0.09075638
85,2.28938,0.04393929
86,1.138774,0.0451905
87,3.388457,0.1111992
88,2.277297,0.1020708
89,3.010425,0.131038
90,2.124917,0.1438655
91,10.1283,0.4321742
92,13.7641,0.5188321
93,7.493387,0.3347028
94,8.887896,0.2595309
95,9.690875,0.3432721
96,6.603882,0.3202152
97,9.421202,0.3352053
98,8.795685,0.3265034
99,3.090192,0.1473399
100,1.345825,0.05335483
