1,1.875522,1.190153
2,3.878635,0.7570888
3,2.477237,0.4453048
4,7.3001,1.129382
5,3.35531,1.51891
6,3.233816,0.6366195
7,2.513361,0.613785
8,4.423516,0.9996538
9,3.93718,0.4544884
10,5.94056,0.7941734
11,6.649704,0.6670976
12,4.066463,0.3531237
13,3.415443,0.8069053
14,5.80471,0.5893053
15,2.288204,0.5563456
16,3.766149,0.4408412
17,8.42807,1.66224
18,3.916512,0.5785519
19,3.577922,0.4336161
20,5.257005,0.5064875
21,4.629758,0.3775299
22,3.87644,0.2532052
23,7.608191,0.8154094
24,3.395554,0.3324256
25,3.36204,0.2368084
26,6.357927,0.518245
27,8.69787,1.55616
28,4.510837,0.610725
29,4.711617,0.3070214
30,4.593915,0.5596246
31,20.84429,1.210219
32,14.80662,1.205748
33,10.50676,1.036683
34,4.186633,0.3456165
35,3.755882,0.3301546
36,7.496095,0.6914529
37,11.36987,2.589929
38,6.219265,0.5194793
39,10.0726,1.530477
40,5.774253,0.6944926
41,6.440135,0.6758605
42,5.619761,0.5397482
43,7.893195,0.5139139
44,7.526453,0.6520248
45,5.905734,0.4807147
46,5.044609,0.4276759
47,5.638059,0.6844985
48,5.340841,1.017494
49,6.295985,0.3953112
50,5.648221,0.517396
51,5.501828,0.7091633
52,3.456892,0.5613946
53,3.835396,0.5363304
54,2.89367,0.180835
55,3.738568,0.5011557
56,3.185805,0.2793716
57,3.14045,0.7694526
58,5.929701,0.7899211
59,3.745645,0.324751
60,4.399174,0.7795117
61,5.062541,0.9334226
62,5.035425,0.8776845
63,5.106249,0.5624806
64,4.18126,1.872284
65,12.79848,1.65422
66,4.782882,0.7627094
67,3.927269,0.7260544
68,5.842682,0.8111719
69,4.93695,0.8468975
70,3.332705,0.5187513
71,11.84841,2.423337
72,4.431951,0.8040741
73,3.145377,0.5554524
74,11.7039,1.595814
75,3.289982,0.6332172
76,4.409409,0.3467131
77,4.166104,0.5775928
78,4.960898,0.5823849
79,4.131447,0.913626
80,5.167243,0.9160019
81,4.21344,0.5913019
82,3.567148,0.8088961
83,2.810901,0.7943439
84,4.0564,0.6618994
85,2.103826,0.2952902
86,4.43908,1.859941
87,5.2643,0.6345869
88,4.979559,0.7788751
89,3.281585,0.2202228
90,6.507089,0.7523943
91,5.058235,0.363478
92,4.617423,0.7050584
93,7.285669,0.7197962
94,6.324467,0.8388115
95,6.380053,0.827496
96,7.483275,0.8823093
97,4.746729,0.5891673
98,5.802268,0.7040427
99,7.808349,0.6064964
100,6.732349,0.6362215
