1,7.98187,0.3684988
2,13.9012,2.002537
3,11.05897,1.105028
4,7.888846,0.3211242
5,10.40451,0.4705998
6,14.51884,0.4968626
7,77.77081,9.872636
8,12.86338,0.4855212
9,3.834852,0.06099551
10,13.69439,0.4314207
11,21.56079,1.359613
12,18.10222,1.256974
13,15.68437,0.9884424
14,12.40936,0.4759445
15,10.56999,0.1976816
16,11.91578,0.4115828
17,79.36056,19.25385
18,13.17519,0.3120765
19,20.38669,3.469047
20,12.98849,0.6747583
21,23.92851,1.62178
22,14.01768,0.5626789
23,10.30149,0.7749175
24,5.486324,0.1248621
25,32.71312,4.361238
26,3.076878,0.0786133
27,53.37405,2.715394
28,12.12617,0.9558671
29,6.821278,0.1690738
30,14.40733,0.3916556
31,6.316696,0.1987768
32,34.25143,4.205355
33,12.30019,0.2892823
34,11.31096,0.6912371
35,8.591684,0.3051727
36,5.241135,0.1335843
37,10.98092,0.8514107
38,10.92416,0.3257213
39,15.69991,1.028229
40,33.97171,2.745475
41,10.68138,0.4327767
42,15.84006,0.8815559
43,7.688096,0.6277649
44,9.508217,0.4098975
45,29.57312,5.52049
46,8.509133,0.2593782
47,36.45528,2.535491
48,10.39551,0.6991149
49,19.85287,1.281418
50,18.44246,0.9757854
51,9.120707,0.3542805
52,15.21592,0.3511656
53,9.527145,0.6612927
54,11.12342,0.422506
55,3.286574,0.04258506
56,9.245147,0.2963315
57,31.33681,3.10378
58,10.1652,0.6848599
59,11.97335,0.4578577
60,5.670502,0.1114097
61,8.981307,0.3243454
62,11.77101,0.565564
63,17.0776,7.79193
64,13.09669,0.4520387
65,5.526881,0.1971625
66,8.394161,0.1513782
67,13.12588,0.3106448
68,13.88394,0.1758938
69,12.09713,0.2892148
70,8.006351,0.2167344
71,17.74081,0.7959676
72,11.51894,0.3988076
73,8.260201,0.1942427
74,22.7411,0.344379
75,7.827834,0.07905357
76,6.243971,0.07016478
77,12.71507,0.7093348
78,9.890909,0.4095678
79,11.46097,0.1948025
80,12.28142,0.2382932
81,7.315892,0.1173548
82,9.359648,0.3505767
83,13.35401,0.297353
84,15.28963,0.5326502
85,6.246114,0.1931431
86,10.51482,0.1782024
87,50.25303,5.615441
88,10.4574,0.3856012
89,9.642941,0.2035437
90,17.70549,1.013233
91,10.0925,0.5724025
92,11.79942,0.1954409
93,15.53664,1.004397
94,15.91496,0.5298243
95,18.01201,1.136004
96,10.20311,0.236567
97,9.920705,0.1730204
98,8.865821,0.1936346
99,14.26472,0.5291721
100,14.86853,0.631116
101,10.77924,0.8964629
102,14.84892,0.2137025
103,10.51359,0.34025
104,10.45653,0.2856011
105,11.57567,0.3741615
106,11.28444,0.6284197
107,10.73236,0.1114183
108,12.95197,0.3558499
109,24.5256,0.8455768
110,7.872466,0.1531175
111,15.00912,0.261914
112,5.021565,0.0969177
113,9.545579,0.1658011
114,17.17096,0.788134
115,15.02262,0.7267315
116,7.055837,0.1490724
117,6.005993,0.118783
118,9.110672,0.1249941
119,20.44988,0.948563
120,20.42958,1.233942
121,18.99886,1.068961
122,10.87905,0.1758477
123,8.078864,0.1922716
124,14.2051,0.4188722
125,18.3235,0.436311
126,44.85101,4.35468
127,4.927995,0.1204943
128,5.670371,0.04117417
129,21.1688,0.6788157
130,7.805321,0.3502661
131,25.05397,0.9312145
132,10.12116,0.08943746
133,13.43845,0.5052831
134,13.17924,0.5178536
135,38.81303,2.464737
136,9.572718,0.2156801
137,17.0648,0.6909631
138,6.558438,0.07585133
139,23.17659,1.008642
140,19.32347,0.6276596
141,12.02113,0.4158795
142,12.60214,0.7534668
143,5.641538,0.1014515
144,8.441825,0.2543804
145,24.78249,0.803682
146,43.70658,12.35629
147,20.55496,2.567578
